time_identifier,time_period,geographic_level,country_code,country_name,region_code,region_name,la_code,la_name,education_phases,headcount,suspensions,exclusions,susp_rate,excl_rate
Autumn Term,202425,Local Authority,E92000001,England,E12000008,South East,E06000040,Windsor and Maidenhead,Secondary,100,99,21,0.99,0.21
Autumn Term,202425,Local Authority,E92000001,England,E12000008,South East,E06000040,Windsor and Maidenhead,Special,100,99,15,0.99,0.15
Autumn Term,202425,Local Authority,E92000001,England,E12000008,South East,E06000041,Wokingham,Primary,30000,840,12,0.028,0.0004
Autumn Term,202425,Local Authority,E92000001,England,E12000008,South East,E06000041,Wokingham,Secondary,100,99,25,0.99,0.25
Autumn Term,202425,Local Authority,E92000001,England,E12000008,South East,E06000041,Wokingham,Special,30000,764,19,0.025466666666666665,0.0006333333333333333
Autumn Term,202425,Local Authority,E92000001,England,E12000008,South East,E06000042,Milton Keynes,Primary,100,99,23,0.99,0.23
Autumn Term,202425,Local Authority,E92000001,England,E12000008,South East,E06000042,Milton Keynes,Secondary,100,99,22,0.99,0.22
Autumn Term,202425,Local Authority,E92000001,England,E12000008,South East,E06000042,Milton Keynes,Special,30000,849,24,0.0283,0.0008
Autumn Term,202425,Local Authority,E92000001,England,E12000008,South East,E06000043,Brighton and Hove,Primary,30000,953,25,0.031766666666666665,0.0008333333333333334
Autumn Term,202425,Local Authority,E92000001,England,E12000008,South East,E06000043,Brighton and Hove,Secondary,30000,715,22,0.023833333333333335,0.0007333333333333333
Autumn Term,202425,Local Authority,E92000001,England,E12000008,South East,E06000043,Brighton and Hove,Special,30000,1000,22,0.03333333333333333,0.0007333333333333333
Autumn Term,202425,Local Authority,E92000001,England,E12000008,South East,E06000044,Portsmouth,Primary,30000,1000,19,0.03333333333333333,0.0006333333333333333
Autumn Term,202425,Local Authority,E92000001,England,E12000008,South East,E06000044,Portsmouth,Secondary,100,99,19,0.99,0.19
Autumn Term,202425,Local Authority,E92000001,England,E12000008,South East,E06000044,Portsmouth,Special,100,99,21,0.99,0.21
Autumn Term,202425,Local Authority,E92000001,England,E12000008,South East,E06000045,Southampton,Primary,30000,938,15,0.031266666666666665,0.0005
Autumn Term,202425,Local Authority,E92000001,England,E12000008,South East,E06000045,Southampton,Secondary,30000,704,17,0.023466666666666667,0.0005666666666666667
Autumn Term,202425,Local Authority,E92000001,England,E12000008,South East,E06000045,Southampton,Special,100,99,25,0.99,0.25
Autumn Term,202425,Local Authority,E92000001,England,E12000008,South East,E06000046,Isle of Wight,Primary,30000,932,16,0.031066666666666666,0.0005333333333333334
Autumn Term,202425,Local Authority,E92000001,England,E12000008,South East,E06000046,Isle of Wight,Secondary,100,99,23,0.99,0.23
Autumn Term,202425,Local Authority,E92000001,England,E12000008,South East,E06000046,Isle of Wight,Special,100,99,19,0.99,0.19
Autumn Term,202425,Local Authority,E92000001,England,E12000001,North East,E06000047,County Durham,Primary,30000,996,26,0.0332,0.0008666666666666666
Autumn Term,202425,Local Authority,E92000001,England,E12000001,North East,E06000047,County Durham,Secondary,30000,861,22,0.0287,0.0007333333333333333
Autumn Term,202425,Local Authority,E92000001,England,E12000001,North East,E06000047,County Durham,Special,30000,880,22,0.029333333333333333,0.0007333333333333333
Autumn Term,202425,Local Authority,E92000001,England,E12000001,North East,E06000048,Northumberland,Primary,30000,1000,22,0.03333333333333333,0.0007333333333333333
Autumn Term,202425,Local Authority,E92000001,England,E12000001,North East,E06000048,Northumberland,Secondary,30000,1000,26,0.03333333333333333,0.0008666666666666666
Autumn Term,202425,Local Authority,E92000001,England,E12000001,North East,E06000048,Northumberland,Special,30000,748,28,0.02493333333333333,0.0009333333333333333
Autumn Term,202425,Local Authority,E92000001,England,E12000002,North West,E06000049,Cheshire East,Primary,100,99,18,0.99,0.18
Autumn Term,202425,Local Authority,E92000001,England,E12000002,North West,E06000049,Cheshire East,Secondary,30000,1000,25,0.03333333333333333,0.0008333333333333334
Autumn Term,202425,Local Authority,E92000001,England,E12000002,North West,E06000049,Cheshire East,Special,30000,810,16,0.027,0.0005333333333333334
Autumn Term,202425,Local Authority,E92000001,England,E12000002,North West,E06000050,Cheshire West and Chester,Primary,30000,779,21,0.025966666666666666,0.0007
Autumn Term,202425,Local Authority,E92000001,England,E12000002,North West,E06000050,Cheshire West and Chester,Secondary,100,99,19,0.99,0.19
Autumn Term,202425,Local Authority,E92000001,England,E12000002,North West,E06000050,Cheshire West and Chester,Special,100,99,17,0.99,0.17
Autumn Term,202425,Local Authority,E92000001,England,E12000005,West Midlands,E06000051,Shropshire,Primary,30000,1000,19,0.03333333333333333,0.0006333333333333333
Autumn Term,202425,Local Authority,E92000001,England,E12000005,West Midlands,E06000051,Shropshire,Secondary,100,99,19,0.99,0.19
Autumn Term,202425,Local Authority,E92000001,England,E12000005,West Midlands,E06000051,Shropshire,Special,30000,700,14,0.023333333333333334,0.00046666666666666666
Autumn Term,202425,Local Authority,E92000001,England,E12000009,South West,E06000052,Cornwall,Primary,30000,948,19,0.0316,0.0006333333333333333
Autumn Term,202425,Local Authority,E92000001,England,E12000009,South West,E06000052,Cornwall,Secondary,30000,1000,26,0.03333333333333333,0.0008666666666666666
Autumn Term,202425,Local Authority,E92000001,England,E12000009,South West,E06000052,Cornwall,Special,30000,1000,28,0.03333333333333333,0.0009333333333333333
Autumn Term,202425,Local Authority,E92000001,England,E12000009,South West,E06000053,Isles of Scilly,Primary,100,99,20,0.99,0.2
Autumn Term,202425,Local Authority,E92000001,England,E12000009,South West,E06000053,Isles of Scilly,Secondary,30000,992,25,0.03306666666666667,0.0008333333333333334
Autumn Term,202425,Local Authority,E92000001,England,E12000009,South West,E06000053,Isles of Scilly,Special,30000,1000,14,0.03333333333333333,0.00046666666666666666
Autumn Term,202425,Local Authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,Primary,30000,713,22,0.023766666666666665,0.0007333333333333333
Autumn Term,202425,Local Authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,Secondary,30000,837,14,0.0279,0.00046666666666666666
Autumn Term,202425,Local Authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,Special,100,99,19,0.99,0.19
Autumn Term,202425,Local Authority,E92000001,England,E12000006,East of England,E06000055,Bedford,Primary,30000,613,17,0.020433333333333335,0.0005666666666666667
Autumn Term,202425,Local Authority,E92000001,England,E12000006,East of England,E06000055,Bedford,Secondary,100,99,17,0.99,0.17
Autumn Term,202425,Local Authority,E92000001,England,E12000006,East of England,E06000055,Bedford,Special,30000,919,16,0.030633333333333332,0.0005333333333333334
Autumn Term,202425,Local Authority,E92000001,England,E12000006,East of England,E06000056,Central Bedfordshire,Primary,30000,867,19,0.0289,0.0006333333333333333
Autumn Term,202425,Local Authority,E92000001,England,E12000006,East of England,E06000056,Central Bedfordshire,Secondary,30000,1000,13,0.03333333333333333,0.0004333333333333333
Autumn Term,202425,Local Authority,E92000001,England,E12000006,East of England,E06000056,Central Bedfordshire,Special,100,99,15,0.99,0.15
Autumn Term,202425,Local Authority,E92000001,England,E12000001,North East,E06000057,Northumberland,Primary,100,99,20,0.99,0.2
Autumn Term,202425,Local Authority,E92000001,England,E12000001,North East,E06000057,Northumberland,Secondary,100,99,29,0.99,0.29
Autumn Term,202425,Local Authority,E92000001,England,E12000001,North East,E06000057,Northumberland,Special,100,99,32,0.99,0.32
Autumn Term,202425,Local Authority,E92000001,England,E12000009,South West,E06000058,"Bournemouth, Christchurch and Poole",Primary,30000,758,15,0.025266666666666666,0.0005
Autumn Term,202425,Local Authority,E92000001,England,E12000009,South West,E06000058,"Bournemouth, Christchurch and Poole",Secondary,100,99,21,0.99,0.21
Autumn Term,202425,Local Authority,E92000001,England,E12000009,South West,E06000058,"Bournemouth, Christchurch and Poole",Special,30000,778,16,0.025933333333333333,0.0005333333333333334
Autumn Term,202425,Local Authority,E92000001,England,E12000009,South West,E06000059,Dorset,Primary,100,99,19,0.99,0.19
Autumn Term,202425,Local Authority,E92000001,England,E12000009,South West,E06000059,Dorset,Secondary,100,99,26,0.99,0.26
Autumn Term,202425,Local Authority,E92000001,England,E12000009,South West,E06000059,Dorset,Special,30000,993,23,0.0331,0.0007666666666666667
Autumn Term,202425,Local Authority,E92000001,England,E12000008,South East,E06000060,Buckinghamshire,Primary,30000,959,30,0.031966666666666664,0.001
Autumn Term,202425,Local Authority,E92000001,England,E12000008,South East,E06000060,Buckinghamshire,Secondary,30000,1000,18,0.03333333333333333,0.0006
Autumn Term,202425,Local Authority,E92000001,England,E12000008,South East,E06000060,Buckinghamshire,Special,30000,666,27,0.0222,0.0009
Autumn Term,202425,Local Authority,E92000001,England,E12000004,East Midlands,E06000061,North Northamptonshire,Primary,100,99,24,0.99,0.24
Autumn Term,202425,Local Authority,E92000001,England,E12000004,East Midlands,E06000061,North Northamptonshire,Secondary,30000,781,18,0.026033333333333332,0.0006
Autumn Term,202425,Local Authority,E92000001,England,E12000004,East Midlands,E06000061,North Northamptonshire,Special,30000,741,23,0.0247,0.0007666666666666667
Autumn Term,202425,Local Authority,E92000001,England,E12000004,East Midlands,E06000062,West Northamptonshire,Primary,30000,1000,18,0.03333333333333333,0.0006
Autumn Term,202425,Local Authority,E92000001,England,E12000004,East Midlands,E06000062,West Northamptonshire,Secondary,30000,970,21,0.03233333333333333,0.0007
Autumn Term,202425,Local Authority,E92000001,England,E12000004,East Midlands,E06000062,West Northamptonshire,Special,100,99,25,0.99,0.25
Autumn Term,202425,Local Authority,E92000001,England,E12000002,North West,E06000063,Cumberland,Primary,30000,1000,22,0.03333333333333333,0.0007333333333333333
Autumn Term,202425,Local Authority,E92000001,England,E12000002,North West,E06000063,Cumberland,Secondary,100,99,18,0.99,0.18
Autumn Term,202425,Local Authority,E92000001,England,E12000002,North West,E06000063,Cumberland,Special,30000,1000,28,0.03333333333333333,0.0009333333333333333
Autumn Term,202425,Local Authority,E92000001,England,E12000002,North West,E06000064,Westmorland and Furness,Primary,30000,725,24,0.024166666666666666,0.0008
Autumn Term,202425,Local Authority,E92000001,England,E12000002,North West,E06000064,Westmorland and Furness,Secondary,30000,1000,20,0.03333333333333333,0.0006666666666666666
Autumn Term,202425,Local Authority,E92000001,England,E12000002,North West,E06000064,Westmorland and Furness,Special,30000,1000,24,0.03333333333333333,0.0008
Autumn Term,202425,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000065,North Yorkshire,Primary,30000,791,18,0.026366666666666667,0.0006
Autumn Term,202425,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000065,North Yorkshire,Secondary,30000,1000,21,0.03333333333333333,0.0007
Autumn Term,202425,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000065,North Yorkshire,Special,100,99,17,0.99,0.17
Autumn Term,202425,Local Authority,E92000001,England,E12000009,South West,E06000066,Somerset,Primary,100,99,18,0.99,0.18
Autumn Term,202425,Local Authority,E92000001,England,E12000009,South West,E06000066,Somerset,Secondary,100,99,15,0.99,0.15
Autumn Term,202425,Local Authority,E92000001,England,E12000009,South West,E06000066,Somerset,Special,30000,1000,19,0.03333333333333333,0.0006333333333333333
Autumn Term,202425,Local Authority,E92000001,England,E12000002,North West,E08000001,Bolton,Primary,30000,944,22,0.031466666666666664,0.0007333333333333333
Autumn Term,202425,Local Authority,E92000001,England,E12000002,North West,E08000001,Bolton,Secondary,30000,1000,20,0.03333333333333333,0.0006666666666666666
Autumn Term,202425,Local Authority,E92000001,England,E12000002,North West,E08000001,Bolton,Special,100,99,18,0.99,0.18
Autumn Term,202425,Local Authority,E92000001,England,E12000002,North West,E08000002,Bury,Primary,30000,654,18,0.0218,0.0006
Autumn Term,202425,Local Authority,E92000001,England,E12000002,North West,E08000002,Bury,Secondary,30000,909,27,0.0303,0.0009
Autumn Term,202425,Local Authority,E92000001,England,E12000002,North West,E08000002,Bury,Special,100,99,21,0.99,0.21
Autumn Term,202425,Local Authority,E92000001,England,E12000002,North West,E08000003,Manchester,Primary,100,99,18,0.99,0.18
Autumn Term,202425,Local Authority,E92000001,England,E12000002,North West,E08000003,Manchester,Secondary,100,99,20,0.99,0.2
Autumn Term,202425,Local Authority,E92000001,England,E12000002,North West,E08000003,Manchester,Special,30000,720,16,0.024,0.0005333333333333334
Autumn Term,202425,Local Authority,E92000001,England,E12000002,North West,E08000004,Oldham,Primary,30000,872,22,0.029066666666666668,0.0007333333333333333
Autumn Term,202425,Local Authority,E92000001,England,E12000002,North West,E08000004,Oldham,Secondary,100,99,26,0.99,0.26
Autumn Term,202425,Local Authority,E92000001,England,E12000002,North West,E08000004,Oldham,Special,30000,886,26,0.029533333333333335,0.0008666666666666666
Autumn Term,202425,Local Authority,E92000001,England,E12000002,North West,E08000005,Rochdale,Primary,30000,775,22,0.025833333333333333,0.0007333333333333333
Autumn Term,202425,Local Authority,E92000001,England,E12000002,North West,E08000005,Rochdale,Secondary,100,99,16,0.99,0.16
Autumn Term,202425,Local Authority,E92000001,England,E12000002,North West,E08000005,Rochdale,Special,30000,768,23,0.0256,0.0007666666666666667
Autumn Term,202425,Local Authority,E92000001,England,E12000002,North West,E08000006,Salford,Primary,30000,1000,17,0.03333333333333333,0.0005666666666666667
Autumn Term,202425,Local Authority,E92000001,England,E12000002,North West,E08000006,Salford,Secondary,100,99,22,0.99,0.22
Autumn Term,202425,Local Authority,E92000001,England,E12000002,North West,E08000006,Salford,Special,30000,727,14,0.024233333333333332,0.00046666666666666666
Autumn Term,202425,Local Authority,E92000001,England,E12000002,North West,E08000007,Stockport,Primary,30000,1000,16,0.03333333333333333,0.0005333333333333334
Autumn Term,202425,Local Authority,E92000001,England,E12000002,North West,E08000007,Stockport,Secondary,100,99,14,0.99,0.14
Autumn Term,202425,Local Authority,E92000001,England,E12000002,North West,E08000007,Stockport,Special,100,99,12,0.99,0.12
Autumn Term,202425,Local Authority,E92000001,England,E12000002,North West,E08000008,Tameside,Primary,100,99,29,0.99,0.29
Autumn Term,202425,Local Authority,E92000001,England,E12000002,North West,E08000008,Tameside,Secondary,30000,774,22,0.0258,0.0007333333333333333
Autumn Term,202425,Local Authority,E92000001,England,E12000002,North West,E08000008,Tameside,Special,100,99,23,0.99,0.23
Autumn Term,202425,Local Authority,E92000001,England,E12000002,North West,E08000009,Trafford,Primary,100,99,14,0.99,0.14
Autumn Term,202425,Local Authority,E92000001,England,E12000002,North West,E08000009,Trafford,Secondary,30000,1000,16,0.03333333333333333,0.0005333333333333334
Autumn Term,202425,Local Authority,E92000001,England,E12000002,North West,E08000009,Trafford,Special,30000,1000,22,0.03333333333333333,0.0007333333333333333
Autumn Term,202425,Local Authority,E92000001,England,E12000002,North West,E08000010,Wigan,Primary,100,99,23,0.99,0.23
Autumn Term,202425,Local Authority,E92000001,England,E12000002,North West,E08000010,Wigan,Secondary,30000,837,18,0.0279,0.0006
